District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Sheikhpura,Total,-1.297692868652917,0.14770675475330394,0.035554937684809974,-0.17014180541540322,0.35965869800109623,0.12404276156561156,0.2343662718170498,0.03986983505305046,0.7577892023465115,1.0308740737145354,1.0847246179165362,0.7652965082298856,1.6045607795422798,0.6506021822997068,BR
Nalanda,Total,-1.3184801760881961,-0.9911968653765212,0.3300731115641654,0.3035673949366608,0.31245927906844695,0.3113020857921545,0.3464098403071144,-0.07470452617622728,-0.4014628806948404,1.8102941590809944,0.484773840941499,-0.17484152992304217,1.4766150758752976,0.20077686079665022,BR
Patna,Total,-0.21675288201841544,-1.1126799181903693,-0.26948174240452333,0.1338805171986077,0.46754308413286516,0.2738502209468459,0.7665732221448567,-0.23510863189721595,-0.7681650702283292,0.7373262493557394,1.0325549851360982,0.9340392330265648,0.8880648390071788,-0.27475276479229527,BR
Bhojpur,Total,-0.7918683877277979,-1.1886068261990244,0.17229551841451055,0.7277845892817926,0.575427470264635,0.1465138804727965,0.6097122262587664,0.28047599363453385,-0.17670992581947617,0.7373262493557394,0.7064947802583605,1.1268880613656271,1.2207236685413332,0.9462016792874294,BR
Buxar,Total,-0.341476726630089,-0.23192778528997116,-0.1853336927247077,0.14095080377102714,0.2989737308019756,-0.2504758868874744,0.3856250892786372,0.31484830200331687,-0.17670992581947617,0.7778156044397111,-0.12821934422864778,-0.46411477243163535,0.7089408538734041,0.2521854689684279,BR
Kaimur (Bhabua),Total,-0.56320800593973,-1.3632387146189309,0.5614802481836595,0.551027424971321,0.8451384355940584,0.3487539506374631,0.9346385748799536,-0.6762199226299354,-0.7090195557874439,1.779927142768015,0.106544003283323,-0.17484152992304217,1.2974910907415225,0.4578199016555397,BR
Rohtas,Total,-0.2513983944105469,0.45900707758878967,0.80340589101313,0.5086057055368072,1.0406788854578897,0.7008014801833641,0.620916583107773,-0.04033221780744388,-1.1703545684263492,1.243443187905388,-0.08909211964331962,-0.22305373700780773,1.0415996834075578,0.3485766092905115,BR
Aurangabad,Total,-0.5909244158534356,-1.317682569813738,0.5614802481836595,1.0459474850406414,1.162048819856131,0.580955512678376,0.7385623300223405,-0.01741734556158841,-0.16488082293129916,1.2231985103634018,0.5499858819170466,-0.10252321929589393,1.2548425228525284,-0.15908339640579516,BR
Gaya,Total,-1.2214727413902275,-0.2471131668917021,0.414221161243981,0.23286452921247217,0.18434657053697145,0.37122506954464807,0.5648947988627407,0.1888165046511116,-0.4842666009120797,1.6888260938290784,0.6543251474779227,-0.0060988051263630065,1.7239767696314632,0.20077686079665022,BR
Nawada,Total,-1.4085585083077377,-0.37618891050641556,0.4457766798739117,0.0066153588950683476,0.2989737308019756,0.18396574531810508,0.5480882635892312,-0.16063529709818558,0.4857198359184392,1.2333208491343948,0.106544003283323,-0.17484152992304217,1.1098373920299482,0.033698884238371946,BR
Jamui,Total,-1.6233606851389528,-1.3632387146189309,-0.7954070529033729,-0.6792024386295615,-0.43598864972070234,-0.8422153514433506,0.05509656223294668,-0.5673742794621216,-0.7090195557874439,0.9802623798595705,1.1499366588920836,0.7894026117722683,1.2207236685413332,0.3485766092905115,BR
Jehanabad,Total,-0.8680885149904871,0.7703074004242754,0.5404432357637052,0.17630223663312145,0.6967974046628753,0.5734651397093147,0.5704969772872436,-0.1778214512825771,0.4857198359184392,1.607847383661135,-0.12821934422864778,0.21085612675508195,1.212193954963534,0.3550026853119838,BR
Arwal,Total,-0.916592232339471,-1.1658287537964278,0.9085909531128998,0.6146600041230902,0.8721095321270002,0.7906859558121039,0.8898211474839279,0.011226244745731024,-0.7563359673401522,1.4155229470122688,1.3194879654285074,2.11523830660332,1.8007441918316525,0.7020107904714845,BR
Korea,Total,-0.44056289207158494,0.5364525237576178,0.5993468705395766,0.6337497778686219,0.3926982912539502,0.44687783653217183,0.649487693072739,0.9318312372229772,0.4443179758098195,-0.5664309843481551,1.0938543036531128,0.6134280559128741,0.13915598687644318,-1.4243777650336786,CT
Surguja,Total,-1.0260720514986061,-0.7846756755929797,0.6393171941374887,-0.028736073967025967,0.5599190897581929,1.0506018978385454,0.4410866556812189,0.1223633751381303,0.23967449584435632,-0.40143686238096976,0.22783839949784138,-0.2543916716129053,0.15450947131648102,-1.1095000399815391,CT
Jashpur,Total,-0.14261148549925462,-0.6047289036124672,0.39949525255001317,-0.5773903119867301,0.07443935216523082,0.15400425344185778,-0.04406199588076067,0.28334035266526564,0.02438482327953378,-0.11295020740766996,-0.263860389457787,-0.6907121457300334,0.1971580392054751,-1.5914557415919568,CT
Raigarh,Total,-0.012344358904839687,0.8477528465931031,0.34479902025813325,0.07873228193374046,0.7871505780482324,1.0678297556673877,0.8489252449850541,1.1363464720172385,0.180528981403471,0.30409014995724015,-0.156912642257889,0.12407415400250413,0.36178151125699226,-1.0947200651321527,CT
Korba,Total,-0.11143052434633612,-0.26153927941334637,0.8181317997070978,0.8225264293522055,0.9186346736463264,1.0393663383849536,1.2141872782626653,0.3635424055257604,-0.36952430289676225,-0.3032501763023381,0.6621505923949882,-0.23992800948747575,0.31657402929465844,-1.0786548750784721,CT
Janjgir-Champa,Total,0.34727605972548464,0.08013180662560121,0.7718503723831993,0.46406290013056867,0.6792661919164625,1.1299998513105998,0.7352010229676385,0.10689583637217803,0.9482377588461625,0.06317848720760792,0.1508881911466953,-0.07359589504503458,0.15109758588536096,-1.3029249282278532,CT
Bilaspur,Total,0.1594973825601316,1.4415012672207854,0.6813912189773972,1.2396733371249178,1.2577962125480755,0.9007944384573111,1.103824363299951,1.1271805231188965,0.18171189169228869,-0.21619806287179857,0.8121382866387474,1.387233979623361,0.03765239530063683,-1.594668779602693,CT
Kabirdham,Total,-1.1154574734703058,0.721714179298736,0.7665911192782111,-0.24508684308304332,0.1958092865634711,1.0168952194777685,-0.22109083409506256,0.8080909270953575,0.3981844745459289,0.4235337474549572,-0.3903717489503491,-0.8136532737961855,0.47266778776837665,-1.1769738382069974,CT
Rajnandgaon,Total,0.5627711468045422,2.3579390468852517,0.9085909531128998,1.0014046796344018,1.3582635471332862,1.3307418468814545,1.0153099441928,0.9610476993364434,0.31892948519514264,1.2707735025870692,-0.4477583450088311,-0.33394181330276845,0.31913294336799813,-1.6827060210968625,CT
Durg,Total,0.5482200315998464,-0.161315760841922,0.9085909531128998,1.2828020852166728,1.276001702707812,1.2648265647537116,0.9587279421053179,0.7290346178471561,-0.8154814817810375,-0.19899008696111034,0.07393798279554922,-0.1531460367348977,0.28842597448792245,-0.7361450231340019,CT
Raipur,Total,0.13108806239858406,1.834043381625532,0.7423985549952636,0.6761714973031345,0.8100760101012336,0.9884318021953333,0.7945841142673729,0.6213347182916353,0.048043029055888024,0.20792793163280737,-0.14387023406277932,-0.6352681075825529,0.38054688112814955,-0.5632835781563988,CT
Mahasamund,Total,-0.22298907424899936,0.3466352537359802,0.7560726130682333,0.5524414822858045,0.8390699388741462,0.9082848114263734,0.7055094773177712,-0.050643910318078855,1.0369560305074905,0.7616198624061228,-0.10604725029696185,-0.4448298895977291,0.44110784753052124,-1.1461286733039309,CT
Dhamtari,Total,0.5232752626775119,2.430069609493474,0.6477319991054701,1.478649023272675,1.3818632565996103,1.0168952194777685,1.7900912203015966,0.02783952712397625,-0.013468305962632638,-0.20303902246950745,0.8303976581119008,0.5386991349314874,0.6193788613065162,-0.20663635896468985,CT
Uttar Bastar Kanker,Total,-0.23407563821448119,0.6799543798939754,0.9085909531128998,0.8635340914722348,1.1667687617493954,1.3427264436319528,0.9346385748799536,0.5434241526557265,-0.4121090732941997,0.010542325598444166,1.3429643001797045,0.5941431730789678,1.4544378205730204,0.3839200274086091,CT
Bastar,Total,-1.4314245464865443,1.1780348964307525,0.9085909531128998,0.18266549454829767,0.9793196408454461,1.0213894432592057,0.42820164530486204,0.34463763592292884,-0.23822126083799683,0.5460140465839722,1.738149268491522,1.8717666608252543,1.506469073397593,0.22648116488253905,CT
Narayanpur,Total,-1.355204419223855,1.4513717652619107,0.4268433686959539,-0.24013764248234962,0.1735581319237938,0.35998951009105506,0.2085962510643353,0.574359230187631,-0.8142985714922198,1.2970915833916508,1.2894904265797553,2.0573836581016014,1.3921709114550893,-0.4945245647266459,CT
Dakshin Bastar Dantewada,Total,-2.066130333510393,0.6138979699264459,0.8086651441181182,0.3311415125690944,0.9051491253798551,0.5157892678475398,0.40859402081910023,0.30109937865580383,-0.40737743213892885,0.8122315562610876,1.5216452924527049,1.5294599905234192,1.5926191805333616,0.9886137810291469,CT
Bijapur,Total,-0.2389260099493801,0.5713789014415991,0.9085909531128998,1.0459474850406414,1.038656053217919,1.166702678859003,0.8830985333745238,1.012033290083472,-0.5576070388187775,1.2120639377153095,0.7077990210778717,1.493300835209845,1.2241355539724526,-0.29210317005027053,CT
North West,Total,0.5807868132484499,0.2335041608030843,0.9085909531128998,1.3245167759939445,0.3623558076543909,0.5996814451010303,-0.30344285693525996,0.07767937425871192,-0.23467252997154378,0.23627048019158708,-0.36950389583817383,-1.3295238896031765,-0.03143828467953318,1.127417023092947,DL
North,Total,1.083146742934356,-0.8347874348786919,-0.011778340260086778,0.6896050417907302,-1.0421640442985813,0.2985684517447495,-1.0171603882169717,-0.38176381427069156,-1.2413291857554116,-0.7779878646619082,-0.9251104849498388,-0.19653702311118684,-0.4246580806160589,0.41669301511811735,DL
North East,Total,1.0970049478912087,-0.18485310232460497,-0.2568595349525505,-0.35114114166932625,-0.32271004428234507,0.37796640521680386,-0.747135388155916,-0.3124463257269785,-0.18025865668592922,-0.8468197683046603,-1.028145509691204,-1.175244826931927,-0.8357902750659619,-0.5960565658659072,DL
East,Total,1.1614456009405738,-1.1104021109501097,0.6140727792335444,1.2460365950400951,-0.2094314388439868,0.1143052767058306,-0.09280094817393864,-0.3548388393818114,-0.8048352891816781,-1.3853281909214863,0.41043211422937476,0.4977187589094367,-1.0515920285842721,-0.46432200742572644,DL
Central,Total,1.3069567529875254,-0.020091711945823442,0.1544140578575495,0.46618398610229445,0.09669050680490812,0.1135562394089251,-0.2334156266289696,-0.13657468124003716,-0.22520924766100214,0.03989710803432369,0.30739708948800976,0.8930588570045142,0.15280352860092097,1.3709653043067442,DL
South West,Total,0.9528796163399421,-0.21218678920772072,0.29956944355523146,0.9801938199171455,0.8997549060732668,1.1494748210301606,0.8735748300528682,0.08913681038163986,-0.6889100808775429,-0.3579108056657,-1.0477091219838681,-1.001680881426771,-1.0038256325485986,0.5741318776441874,DL
South,Total,0.8731949378380404,-1.0572532753440511,0.39633970068701996,-1.3438093764369345,0.9408858282860038,1.2520929307063067,-0.4502199316572449,-1.0268174679915252,-0.5859968857504024,-0.5026602500908994,0.07785070525408223,-0.30742509940614754,-0.3555674006358886,0.7733402343098263,DL
North Goa,Total,1.6125301722861247,3.6403445231514358,0.9085909531128998,1.2580560822132072,1.2429621094549572,0.9929260259767705,1.1419191765865733,1.9017032050288136,0.16633405793765862,-1.4997106190337073,-0.4021099163259476,-0.10252321929589393,-0.7752293086635902,-0.47396112145793473,GA
South Goa,Total,1.2452877409295315,-0.5508207989263222,0.9085909531128998,1.5620784048272183,0.9327944993261208,1.3749350473989188,1.3772106704157092,1.4319483239887747,-0.23585544026036148,-1.813503120934489,0.9282157195752221,1.1751002684503924,-0.7666995950857916,-0.4996654255438236,GA
Kachchh,Total,-0.7717739905403617,-0.4308562842726471,0.44788038111590817,-1.4180473854473323,-0.3860921211347594,-0.1635875604463587,-1.0804650044138582,0.47754389494889143,-0.7977378274487719,0.46098640090763165,1.408176341155252,1.8982833747218752,0.5170222983729308,1.641503104810726,GJ
Banaskantha,Total,-0.814041515658762,-0.9615853712531458,-1.977687150904786,-1.813983433502789,-1.6422709421565482,-1.3028732890406463,-2.5269474736205924,-0.18183155392560182,-0.3387686353875019,0.45086406213663854,0.1339330604930531,0.20844551640084372,0.8701524404938018,0.08382227720585547,GJ
Patan,Total,-0.44541326380648333,-0.4300970151925607,-1.9829464040097742,-1.8493348663648832,-2.122356460442922,-1.9245742454727686,-2.2933366333188077,0.6734660526509565,-0.7113853763650793,0.14314496349845232,0.5134671389707398,0.38683068261447623,0.4718148164105969,0.7264298793530797,GJ
Mahesana,Total,0.638991274067231,-0.8659174671622404,0.9085909531128998,-0.6707180947426586,0.6617349791700506,0.21542531178816443,-1.9454413531571568,0.32000414825863455,-0.6960075426104491,0.4296071507175532,0.6204148861706378,0.953324115860471,0.7643839921290964,1.408236545231284,GJ
Sabarkantha,Total,0.022301153487291767,-1.080790616826734,0.003999419054879305,-0.22882518396647966,-0.5148791070795588,-0.33661517603168456,-2.0003427017172886,0.04330706588992892,-0.8426884184238447,1.4529756004649423,0.3830430570196447,-0.14832481602642128,1.0782774517920928,1.0695823388996963,GJ
Gandhinagar,Total,0.0645686786056921,0.6146572390065325,0.34374716963713503,-0.06762265011532952,0.05960524907211261,0.04913903187499437,-0.7981152118188956,-0.05178965393037181,-0.8178473023586729,0.023701366000735285,1.1029839893896896,0.6182492766213505,0.8334746721092663,1.1479804663616577,GJ
Ahmadabad,Total,0.9923755004669724,0.04368689078144677,-0.10644489614988029,-1.0100918502187644,0.32189916285497683,-0.31189694523378103,-0.8995146413024038,-0.05408114115495732,-0.5978259886385795,-0.6929602189855673,0.8486570295850542,0.9243967916096119,-0.16108993106207545,1.2951376072533722,GJ
Surendranagar,Total,-0.0934148579024274,-1.1635509465561682,-1.6126949854185846,-1.3855240672142055,-0.9572050902198131,-2.421935010618467,-2.207623303423908,1.2818559107784215,-0.9112972151752716,0.9438219602839959,0.9308242012142439,0.45432777253314777,1.1064255065988287,1.3446183926187083,GJ
Rajkot,Total,1.031178474346159,-0.9995488252574734,0.3574212277101061,-0.548402137039812,0.028588488059229346,0.7030485920740828,-1.4546905231706742,0.6837777451615911,-0.027663229428445228,-0.5391006696664741,0.3726091304635573,-0.9510580639877672,-0.12867701946644003,0.11145440409818608,GJ
Jamnagar,Total,0.324410021546678,-0.5728396022488321,0.7234652438173043,0.35164534362910854,0.6887060757029924,0.5487469089114111,0.19403058716062663,0.5961283588211935,0.12493219782903896,-0.8387218972878661,1.3990466554186753,2.202020279355898,-0.3095069473157747,1.273931556382514,GJ
Porbandar,Total,0.7401561702522554,-0.6328218595756696,8.438671918860881e-4,-0.1425676877829696,0.8903150222867369,0.7008014801833641,-1.39586764971339,1.7934304336671463,-1.2413291857554116,-1.3762180860275928,0.6243276086291708,0.7267267425620731,-0.4434234504872162,0.9616242617389633,GJ
Junagadh,Total,0.636219633075861,-0.44224532047394555,-0.020193145228068192,-0.638901805166774,0.4412462650132464,-0.3336190268440594,-0.2933589357711542,1.2789915517476889,-1.0130275000135944,-0.8417585989191642,1.2777522592041568,2.385226666278007,-0.48436607566065054,1.3626114054788305,GJ
Amreli,Total,0.6126606846492114,-0.6806558116211222,0.3227101572171822,-0.16024340421401678,0.047468255632289055,0.16449077559854425,-0.993631238834058,1.6083928402818624,-0.31156169874469464,0.16338964104043782,0.5173798614292727,-0.30260387869767086,-0.10308787873304352,1.198103859329141,GJ
Bhavnagar,Total,-0.09272194765458541,-0.37694817958650223,-1.1824880814305254,-0.7173819861206233,-0.49599933950649905,-1.242950305288152,-1.779056653949411,1.6484938667121098,-0.7161170175203501,1.2323086152572957,0.7012778169803169,0.0710407262092619,0.9818916883629659,0.8562366149868186,GJ
Anand,Total,0.6161252358884244,0.11809526062992871,0.8160280984651028,0.15226326228689707,0.20929483482994246,0.7861917320306677,-0.830047628838564,1.021199238981814,-0.841505508135027,1.2151006393466075,0.14306274622962978,-0.051900401856890134,0.7149116533778633,0.2451167853448085,GJ
Kheda,Total,0.2100798306526438,-0.8385837802791246,-1.175125127083542,-0.8616158321979681,-1.5445007172246326,-1.270664685273681,-1.919111114561992,0.6786218989062741,-0.6770809779893658,0.9428097264068969,0.8643079194191857,-0.12421871248403837,1.2974910907415225,-0.14044777594352575,GJ
Panchmahal,Total,-0.21605997177057346,-0.9076772665670008,-2.9085749504877496,-1.9857913972125671,-2.0771798737502434,-1.6421871845391423,-1.7908212286408678,0.3749998416486875,-0.7397752232967042,0.42049704582365915,2.051167065174151,1.5752615872539464,0.803620674586971,-0.3666456518993482,GJ
Dohad,Total,-1.0808119610781743,-1.3920909396622196,-2.7371232992651247,-2.2367865705334364,-2.3792561549191973,-2.1387989123879336,-2.6485147454323124,0.7886132856863801,-0.38135340578493937,0.825390596663378,0.5630282901121558,0.04934523302111745,1.5303522714154298,0.19563599997947254,GJ
Vadodara,Total,0.25789063775378507,-0.6540813938180929,0.464709991051871,0.08933771179236917,-0.27955628982963726,0.6169093029298726,-1.6042686871049103,0.5468613834926042,-0.4582425745580902,0.763644330160321,-0.5534018513892179,-0.4303662274722996,0.5332287541707483,-0.10253392741683932,GJ
Narmada,Total,0.16296193379934554,-0.35189229994364596,0.4352581736639353,0.8614130055005091,0.5484563737316923,0.1023206799553321,-0.5891539565849248,0.5480071271048975,-0.6652518751011888,1.1361463969328622,1.9820423017400706,1.2233124755351579,1.767478308878237,-0.14944428237358692,GJ
Bharuch,Total,0.3174809190682511,-0.10968546339603634,0.730828198164289,0.09640799836478763,0.6077927861041661,-0.19579616421332355,-0.8642209172280336,0.8711068257714607,0.116651825807315,0.531842772304582,1.1486324180725729,0.003543636290590107,0.9639792898495884,0.06004579592640836,GJ
The Dangs,Total,-0.7551441445921384,-1.0299195884609353,-0.5524295594529042,-1.1818998139285426,-0.41778315956096657,-0.6107628266993432,-0.811560440037703,0.7370548231332056,-1.0177591411688651,1.1989048973130192,2.9210956917879547,2.725122726225604,2.309115121068462,1.1685439096303694,GJ
Navsari,Total,1.144122844744508,0.0687427704243028,0.9085909531128998,0.608296746207914,0.8120988423412034,0.817651298500726,-0.036218946086456115,0.7926233883294053,-0.8355909566909385,0.27169866589006264,0.8147467682777693,-0.4617041620773971,0.38566470927482843,-0.2529041063192899,GJ
Valsad,Total,0.578708082504923,-0.8446579329198171,-0.3578371945683304,-0.8481822877103724,0.13849570643096903,0.08509282212649091,-1.4899842472450442,1.2784186799415431,-0.2547820048814448,0.715057104059555,1.271231055106602,1.0328742575503342,0.7643839921290964,-0.3531508922542565,GJ
Surat,Total,0.9099191809736987,-0.8203613223570474,-0.10328934428688707,-0.7103116995482044,-0.4164346047343197,-0.5785542229323783,-0.9527353363351846,1.037239649553913,-1.2413291857554116,-0.6322261863596096,0.7364923191071124,0.1047892711685979,0.2722195186901043,-0.8698074043806243,GJ
Tapi,Total,-0.04075367906638823,-0.2903915044566355,0.6761319658724091,0.7313197325680018,0.34077893042803653,0.8251416714697885,0.5542506598561847,1.3179468345656438,-0.13057642455558557,-0.035008198871024486,1.9872592650181142,0.46397021395010113,0.8078855313758702,-0.41162818404965407,GJ
Chamba,Total,0.49348012202027935,-0.3632813361449441,0.22068064698040404,0.353059400943593,0.27941968581559296,0.32178860794884095,0.4511705768453251,-0.4401967384976234,-0.33758572509868423,-0.6393118234993047,-0.7255616395646635,-0.6883015353757952,-0.8852626138171948,0.67180823317056515,HP
Kangra,Total,1.8363401823392942,1.2797769531623506,0.4047545056550014,0.918682326737102,0.4763086905060721,0.032660211343058666,0.7256773196459829,0.318858404646342,0.005458258658450466,-1.0765968584062011,-1.2068265019642042,-1.262026799684505,-0.8170249051948046,-0.5497888185113071,HP
Lahul &Spiti,Total,0.9064546297344858,1.001884469850673,0.035554937684809974,-0.5660778534708591,-0.12784387183183668,0.8356281936264749,-1.0681402118799512,-0.4699860724172354,-0.0820771027140596,-1.3347164970665215,0.02828955411266623,-0.08082772610774948,-1.4362821109429986,2.4955286080643857,HP
Kullu,Total,1.0048478849281393,-0.0390734389479872,0.48785070471382025,0.5269884506250966,0.5113711159988968,0.8910569535975312,0.41531663492850435,0.11835327249510556,-1.1372330803394535,-1.7426467495375384,-1.215956187700781,-0.5460755244757367,-1.8687385893373987,-0.062049648481564516,HP
